iloc_county_fips,POPESTIMATE_2011,any_ai_2011,patents_2011,POPESTIMATE_2019,any_ai_2019,patents_2019,pop_chg,pop_chg_pct,ppk_2011,ppk_2019,aippk_2011,aippk_2019,cbsa,msa,csa,county,state,central/outlying,EMA_aipat_9yr_2011,EMA_pat_9yr_2011,EMA_aipat_9yr_2019,EMA_pat_9yr_2019,total_patents,total_ai_patents,total_domestic_mig,bach_pct_2011,Individuals,burd_weight,med_home_val_2011,pct_chg_mhv,fmr_2011,fmr_2019,pct_chg_fmr,EMA_unemp_9yr_2011,SMA_unemp_9yr_2011,chg_SMA_unemp_9yr,chg_EMA_unemp_9yr,NatAmenScale,NatAmenRank,EMA_ppk_chg,EMA_aippk_chg,net_pop_chg_domestic_mig,dest_fips
01099,22796.0,0.0,1.0,20733.0,0.0,1.0,-2063.0,-0.09049833304088437,0.043867345148271626,0.0482322866927121,0.0,0.0,,,,,,,0.0,0.0727272473019974,0.0,0.05536966915813216,5,0.0,-984.0,0.06992454816634497,1988.111111111111,0.02206400723991396,77900.0,0.15639084189652055,536.0,628.0,0.17164179104477612,12.527256034852996,10.68888888888889,-0.844444444444445,-3.9456772808863985,1.27,4.0,-0.01735757814386523,0.0,-0.04316546762589928,01099
01101,229189.0,1.0,9.0,226486.0,1.0,28.0,-2703.0,-0.011793759735414876,0.03926890033989415,0.12362795051349751,0.004363211148877127,0.004415283946910625,"Montgomery, AL",Metropolitan Statistical Area,"Montgomery-Selma-Alexander City, AL",Montgomery County,Alabama,Central,0.9731101668396261,0.052272776718996286,1.4604862238201866,0.08836729015391347,175,16.0,-16321.0,0.19843447983978288,29351.11111111111,0.0302737653486013,124000.0,-0.013777062086240837,735.0,825.0,0.12244897959183673,7.487574956707304,6.622222222222222,-0.44444444444444375,-2.1477935548267704,-0.28,3.0,0.03609451343491718,0.4873760569805604,-0.0712119691608236,01101
01103,120024.0,1.0,16.0,119679.0,0.0,20.0,-345.0,-0.002874425114977005,0.13330667199893356,0.16711369580293953,0.008331666999933348,0.0,"Decatur, AL",Metropolitan Statistical Area,"Huntsville-Decatur, AL",Morgan County,Alabama,Central,1.3983733321868186,0.1214388218730923,1.1360851026747587,0.174528026502341,191,13.0,-2059.0,0.12653302672798775,17938.833333333336,0.026741775027620127,117300.0,0.13160526754459073,602.0,681.0,0.13122923588039867,7.533980097034875,6.655555555555556,-0.7888888888888888,-2.479361555306406,1.09,4.0,0.05308920462924871,-0.2622882295120599,-0.01715490235286276,01103
01109,33025.0,0.0,1.0,33114.0,0.0,1.0,89.0,0.0026949280847842544,0.03028009084027252,0.0301987074953192,0.0,0.0,"Troy, AL",Micropolitan Statistical Area,,Pike County,Alabama,Central,0.0,0.0699220318077209,0.0,0.06302614092002007,16,0.0,-926.0,0.13383800151400455,2953.527777777778,0.02400763396580516,102800.0,0.08830275229357805,536.0,628.0,0.17164179104477612,6.987666458238229,6.133333333333334,0.33333333333333304,-1.3533715063135627,-0.93,3.0,-0.006895890887700831,0.0,-0.028039364118092356,01109
01111,22745.0,0.0,4.0,22722.0,0.0,3.0,-23.0,-0.0010112112552209276,0.17586282699494396,0.1320306311064167,0.0,0.0,,,,,,,0.0,0.08606876847861276,0.350657326274658,0.16608600208386032,37,6.0,411.0,0.08239173444713124,1792.9166666666667,0.027182210820355088,91200.0,0.11467181467181466,536.0,628.0,0.17164179104477612,9.565448924545285,8.477777777777778,-1.9777777777777779,-3.844647367379464,0.71,4.0,0.08001723360524755,0.350657326274658,0.01806990547373049,01111
01113,54852.0,0.0,2.0,57961.0,0.0,9.0,3109.0,0.05667979289725079,0.03646175162254795,0.15527682407135834,0.0,0.0,"Columbus, GA-AL",Metropolitan Statistical Area,"Columbus-Auburn-Opelika, GA-AL",Russell County,Alabama,Central,0.3226435918852813,0.04920397581656366,0.11594302595392936,0.08877903479471244,38,1.0,2054.0,0.07866622912564719,3165.1944444444443,0.030703947734482376,96200.0,0.0648049281314167,656.0,862.0,0.31402439024390244,8.766534556138712,8.055555555555555,-1.811111111111111,-3.2536618045727765,-0.24,3.0,0.03957505897814878,-0.20670056593135194,0.037446218916356744,01113
01115,83975.0,1.0,3.0,89512.0,0.0,18.0,5537.0,0.06593629056266746,0.035724918130395945,0.2010903566002324,0.011908306043465317,0.0,"Birmingham-Hoover, AL",Metropolitan Statistical Area,"Birmingham-Hoover-Talladega, AL",St. Clair County,Alabama,Outlying,0.7088934868471153,0.041157959117810054,0.6527747147588638,0.14484566628977433,111,8.0,4542.0,0.09723131884489432,12730.0,0.028697063208279416,129700.0,0.2000339472120853,786.0,873.0,0.11068702290076336,7.028421616866238,6.1,-0.7222222222222223,-2.2800563609160536,1.39,4.0,0.10368770717196427,-0.056118772088251445,0.05408752604941947,01115
01117,197952.0,3.0,15.0,217702.0,3.0,32.0,19750.0,0.09977166181700614,0.07577594568380214,0.14698992200347263,0.015155189136760427,0.013780305187825559,"Birmingham-Hoover, AL",Metropolitan Statistical Area,"Birmingham-Hoover-Talladega, AL",Shelby County,Alabama,Central,3.3095278802144232,0.09995672313297571,3.210606960346657,0.11893586999010008,215,30.0,11234.0,0.2582747332686712,63202.916666666664,0.03705430492717687,198900.0,0.24533499200284342,786.0,873.0,0.11068702290076336,5.037315244512365,4.388888888888889,-0.22222222222222232,-1.3333513113399929,1.12,4.0,0.018979146857124374,-0.09892091986776608,0.056751131587455546,01117
01119,,,,12427.0,0.0,2.0,,,,0.16093988895147662,,0.0,,,,,,,,,0.0,0.10906855722195227,2,0.0,-207.0,0.08584136397331357,671.4722222222222,0.02425757235932928,75300.0,,536.0,742.0,0.3843283582089552,10.801121704680282,9.877777777777776,-1.62222222222222,-3.3566154390873812,-0.48,3.0,,,,01119
01121,,,,79978.0,0.0,5.0,,,,0.06251719222786267,,0.0,"Talladega-Sylacauga, AL",Micropolitan Statistical Area,"Birmingham-Hoover-Talladega, AL",Talladega County,Alabama,Central,,,0.24198467871984436,0.056991399305113176,38,4.0,-1027.0,0.08370081721901225,6853.694444444444,0.025707507039461043,89100.0,0.15158371040723984,545.0,672.0,0.23302752293577983,9.512457944805007,8.333333333333334,-1.2666666666666675,-3.3302040228223095,1.34,4.0,,,,01121
01123,41402.0,0.0,2.0,,,,,,0.04830684507994783,,0.0,,"Alexander City, AL",Micropolitan Statistical Area,"Montgomery-Selma-Alexander City, AL",Tallapoosa County,Alabama,Central,0.0,0.05822401947522285,,,6,2.0,173.0,0.11931790734747114,4195.972222222223,0.029503662807611318,96600.0,0.20292044310171178,538.0,628.0,0.16728624535315986,9.234822266849456,8.0,-1.4333333333333336,-3.515925132866723,2.19,4.0,,,0.0041785420994154875,01123
01125,196745.0,4.0,15.0,209355.0,10.0,51.0,12610.0,0.06409311545401408,0.07624081933467178,0.243605359317905,0.020330885155912474,0.047765756729000984,"Tuscaloosa, AL",Metropolitan Statistical Area,,Tuscaloosa County,Alabama,Central,2.8315612951891347,0.0639980027798541,5.11780248253641,0.16936945644416532,290,41.0,4992.0,0.1490152227502605,28987.194444444445,0.02975678781056027,150600.0,0.1722722248539397,722.0,847.0,0.1731301939058172,6.596906802624515,5.733333333333333,-0.20000000000000018,-1.760345411837946,0.5,4.0,0.10537145366431122,2.2862411873472754,0.02537294467457877,01125
01127,66585.0,0.0,2.0,63521.0,0.0,3.0,-3064.0,-0.04601637005331531,0.030036795073965606,0.04722847562223517,0.0,0.0,"Jasper, AL",Micropolitan Statistical Area,"Birmingham-Hoover-Talladega, AL",Walker County,Alabama,Central,0.0,0.024472439452588438,0.0,0.042814631219477026,26,0.0,-1608.0,0.06991064053465496,6967.0,0.02185534272687979,83600.0,0.1557090678100684,596.0,664.0,0.11409395973154363,8.558505786654527,7.333333333333333,-0.13333333333333375,-2.3836052256868756,0.51,4.0,0.018342191766888588,0.0,-0.02414958323946835,01127
01129,17355.0,0.0,2.0,,,,,,0.11524056467876692,,0.0,,"Mobile, AL",Metropolitan Statistical Area,"Mobile-Daphne-Fairhope, AL",Washington County,Alabama,Outlying,0.0,0.15862160209945794,,,3,0.0,-483.0,0.06764621146643618,2078.027777777778,0.0227685030195415,85600.0,,536.0,633.0,0.18097014925373134,11.067152883866196,9.855555555555556,-0.7111111111111104,-3.126302667239436,-0.49,3.0,,,-0.027830596369922214,01129
02090,98120.0,2.0,5.0,96849.0,2.0,3.0,-1271.0,-0.012953526294333469,0.050958010599266204,0.030976055509091473,0.020383204239706482,0.020650703672727647,"Fairbanks, AK",Metropolitan Statistical Area,,Fairbanks North Star Borough,Alaska,Central,1.3249308411215792,0.05226234412896478,1.54703618439747,0.0554582011640722,50,12.0,-14464.0,0.1639726865063188,16934.0,0.014698853094211326,212800.0,0.12936894870562377,977.0,1356.0,0.38792221084953943,6.444833528160197,6.344444444444445,-0.677777777777778,-0.9018191856240705,,,0.0031958570351074203,0.22210534327589082,-0.14741133306155726,02090
02110,,,,31974.0,1.0,4.0,,,,0.1251016450866329,,0.03127541127165823,"Juneau, AK",Micropolitan Statistical Area,,Juneau City and Borough,Alaska,Central,,,0.27521942256976817,0.10654487557779149,27,2.0,-2203.0,0.23727496035571033,7236.0,0.02179832298155317,299100.0,0.2579706220808234,1247.0,1457.0,0.16840417000801924,5.476508917492524,5.422222222222222,-0.7333333333333325,-0.9479091475518002,,,,,,02110
02122,56299.0,0.0,6.0,58708.0,0.0,18.0,2409.0,0.04278939235155154,0.10657382902005363,0.30660216665531104,0.0,0.0,,,,,,,0.0,0.049643808450963826,0.12987164769330417,0.19180355010217626,101,1.0,323.0,0.1527025346809002,10806.666666666666,0.014966520514212356,200000.0,0.17579592643859984,832.0,1139.0,0.36899038461538464,9.276358903028235,9.166666666666666,-1.2888888888888879,-1.6528287186637494,,,0.14215974165121242,0.12987164769330417,0.005737224462246221,02122
02130,13674.0,0.0,1.0,,,,,,0.07313149041977475,,0.0,,"Ketchikan, AK",Micropolitan Statistical Area,,Ketchikan Gateway Borough,Alaska,Central,0.0,0.08741728397159758,,,5,0.0,-242.0,0.16198625127980107,2266.0,0.016399943132555876,254900.0,0.28456580958075894,1094.0,1330.0,0.21572212065813529,7.519942766164277,7.211111111111112,-0.2666666666666666,-1.0776441645244637,,,,,-0.017697820681585492,02130
02150,,,,12998.0,0.0,1.0,,,,0.07693491306354824,,0.0,,,,,,,,,0.0,0.11697804723830892,10,0.0,-1405.0,0.14218455743879474,2104.666666666667,0.02059526475573417,214000.0,0.2332487780733777,1178.0,1222.0,0.03735144312393888,7.5759378555060275,7.733333333333334,-2.0777777777777784,-1.9982882605418348,,,,,,02150
02164,,,,1592.0,0.0,2.0,,,,1.256281407035176,,0.0,,,,,,,,,0.0,1.256281407035176,2,0.0,-28.0,0.1055184960582171,120.00003333333332,1.5368852380282522e-08,,,1143.0,892.0,-0.21959755030621173,10.243951839233727,9.100000000000001,3.8666666666666654,1.0556020467707796,,,,,,02164
02170,91725.0,0.0,5.0,108317.0,0.0,5.0,16592.0,0.18088852548378304,0.05451076587626056,0.046160805783025755,0.0,0.0,"Anchorage, AK",Metropolitan Statistical Area,,Matanuska-Susitna Borough,Alaska,Outlying,0.4909262297366918,0.07022826386859791,0.6026848584378773,0.06870502250300917,66,6.0,10560.0,0.12382665576451349,18190.333333333336,0.018245081148663217,216500.0,0.17096148517594875,985.0,1078.0,0.09441624365482233,8.557811403153265,8.31111111111111,-0.4666666666666659,-1.0622932343140006,,,-0.0015232413655887483,0.11175862870118553,0.11512673753066231,02170
04001,,,,71887.0,0.0,1.0,,,,0.013910720992669049,,0.0,,,,,,,,,0.0,0.018735720662837133,5,0.0,-2244.0,0.057382726995649884,4057.8333333333335,0.015629237775438964,83200.0,0.3108336689488522,647.0,722.0,0.11591962905718702,13.761409627263285,12.61111111111111,1.4666666666666668,-1.4813654300574743,3.45,5.0,,,,04001
04003,133097.0,0.0,9.0,125922.0,0.0,10.0,-7175.0,-0.053908052022209364,0.06761985619510583,0.07941424056161751,0.0,0.0,"Sierra Vista-Douglas, AZ",Metropolitan Statistical Area,,Cochise County,Arizona,Central,2.011761887919029,0.06939269864327914,2.3081246752249824,0.09154431161636105,122,28.0,-11006.0,0.1449769716823069,15324.5,0.028073373185339933,155700.0,0.10295485440366305,762.0,823.0,0.08005249343832022,7.05333649136128,6.233333333333333,1.1888888888888882,-0.4435835632908578,7.13,7.0,0.022151612973081908,0.29636278730595356,-0.08269157080925942,04003
04005,134275.0,1.0,76.0,143476.0,16.0,115.0,9201.0,0.06852355241109663,0.5660026065909515,0.8015277816498927,0.007447402718301991,0.1115169087512894,"Flagstaff, AZ",Metropolitan Statistical Area,,Coconino County,Arizona,Central,1.6356665596969475,0.3453446742355725,7.5988449578707415,0.6861394747649848,893,62.0,32.0,0.1812772295661888,20821.916666666664,0.03428828143704081,246600.0,0.5288053809036408,1136.0,1237.0,0.08890845070422536,7.157626498730057,6.333333333333333,0.6444444444444448,-0.8163358481075242,4.93,6.0,0.3407948005294123,5.963178398173794,0.00023831688698566374,04005
04007,53440.0,0.0,7.0,54018.0,0.0,4.0,578.0,0.010815868263473053,0.1309880239520958,0.07404939094375948,0.0,0.0,"Payson, AZ",Micropolitan Statistical Area,"Phoenix-Mesa, AZ",Gila County,Arizona,Central,0.38087709318007984,0.07586632580237218,0.6049863270563041,0.17922976215744887,96,5.0,1769.0,0.11012350299401198,5044.138888888889,0.033310976408256206,154200.0,0.522829006266786,880.0,889.0,0.010227272727272727,8.872918125097252,7.800000000000001,0.25555555555555465,-1.6798415724789715,7.5,7.0,0.1033634363550767,0.22410923387622422,0.03310254491017964,04007
04009,37126.0,0.0,3.0,38837.0,1.0,6.0,1711.0,0.046086300705704894,0.0808059042180682,0.15449185055488324,0.0,0.025748641759147206,"Safford, AZ",Micropolitan Statistical Area,,Graham County,Arizona,Central,0.11471772155921116,0.13473932541792516,0.3840991849692024,0.10654481936295178,32,2.0,-1086.0,0.08444216990788127,4038.9444444444443,0.02720689805911175,121100.0,0.3490199128811451,717.0,840.0,0.17154811715481172,9.17657921596346,8.122222222222222,-1.0888888888888886,-2.614189370918634,5.2,6.0,-0.02819450605497338,0.26938146340999125,-0.02925173732694069,04009
04011,8585.0,0.0,5.0,9498.0,0.0,2.0,913.0,0.10634828188701223,0.5824111822947001,0.2105706464518846,0.0,0.0,,,,,,,0.0,0.5028541420705901,0.0,0.3500158479581153,23,0.0,281.0,0.07489807804309843,1308.0555555555557,0.013317300617854867,,,757.0,716.0,-0.05416116248348745,10.025946161811813,8.31111111111111,-1.5999999999999979,-3.7635676509896223,5.18,6.0,-0.1528382941124748,0.0,0.03273150844496214,04011
04013,3874996.0,260.0,1741.0,4485414.0,495.0,2896.0,610418.0,0.15752738841536867,0.4492907863646827,0.6456483169669511,0.06709684345480614,0.11035770611140912,"Phoenix-Mesa-Chandler, AZ",Metropolitan Statistical Area,"Phoenix-Mesa, AZ",Maricopa County,Arizona,Central,169.89565299841186,0.37485285678748226,366.8885546842389,0.5597396155654224,21177,3300.0,337852.0,0.1813527033318228,808711.1111111111,0.03823885380930908,219300.0,1.003455889411539,936.0,1073.0,0.14636752136752137,6.714403201528351,5.833333333333333,-0.21111111111111036,-1.628898117987438,4.87,6.0,0.18488675877794014,196.99290168582704,0.08718770290343525,04013
04015,202812.0,3.0,16.0,212181.0,3.0,17.0,9369.0,0.04619549139104195,0.07889079541644478,0.0801202746711534,0.014792024140583396,0.014138872000791777,"Lake Havasu City-Kingman, AZ",Metropolitan Statistical Area,,Mohave County,Arizona,Central,1.0166406108029458,0.06251937134382869,2.2926649906979653,0.08087242223766526,143,21.0,22822.0,0.08715460623631738,16515.833333333336,0.034296205696770596,158200.0,0.7505319601668227,812.0,776.0,-0.04433497536945813,8.842746050662882,7.333333333333333,0.9444444444444455,-1.619616188743822,5.84,6.0,0.01835305089383657,1.2760243798950195,0.11252785831213143,04015
04017,107552.0,0.0,2.0,110924.0,0.0,4.0,3372.0,0.0313522761083011,0.018595656054745613,0.036060726263026935,0.0,0.0,"Show Low, AZ",Micropolitan Statistical Area,,Navajo County,Arizona,Central,0.14339715194901392,0.022786605669055267,0.027461933364332405,0.03230595091763326,28,0.0,-2453.0,0.0862280571258554,9064.111111111111,0.028446360282610838,130400.0,0.5361794500723589,751.0,796.0,0.05992010652463382,11.540675855629875,10.288888888888888,0.21111111111111214,-2.225872154201852,1.91,4.0,0.009519345248577993,-0.11593521858468152,-0.022807572151145494,04017
04019,988381.0,115.0,760.0,1047279.0,184.0,992.0,58898.0,0.05959038063256983,0.7689342470160799,0.9472165487897686,0.11635189264059102,0.17569339211423127,"Tucson, AZ",Metropolitan Statistical Area,"Tucson-Nogales, AZ",Pima County,Arizona,Central,74.89137548513797,0.5658992877890973,149.30453571708426,0.8327618229421594,7774,1361.0,24142.0,0.19162549664552433,154101.97222222222,0.037646070307203426,190500.0,0.4458524385160483,848.0,903.0,0.06485849056603774,6.810913398998165,6.022222222222222,-0.17777777777777715,-1.4697059666189407,4.04,5.0,0.26686253515306213,74.41316023194629,0.024425803409818682,04019
04021,378041.0,1.0,46.0,462789.0,1.0,47.0,84748.0,0.2241767427342537,0.12167992360616971,0.10155816149476328,0.0026452157305689064,0.002160811946697091,"Phoenix-Mesa-Chandler, AZ",Metropolitan Statistical Area,"Phoenix-Mesa, AZ",Pinal County,Arizona,Central,1.1961674757803058,0.0926890945666862,4.357222890697307,0.13317754032209822,550,42.0,58883.0,0.11083718432656775,41585.416666666664,0.030139362746935607,144500.0,0.9895097173144876,936.0,1073.0,0.14636752136752137,8.33846268948228,7.5,-0.7999999999999998,-2.182384857321777,3.36,5.0,0.04048844575541202,3.1610554149170014,0.15575823786308893,04021
04023,47667.0,0.0,2.0,,,,,,0.04195774854721295,,0.0,,"Nogales, AZ",Micropolitan Statistical Area,"Tucson-Nogales, AZ",Santa Cruz County,Arizona,Central,0.0,0.07051494128353188,,,15,0.0,-3726.0,0.10619506157299599,4616.25,0.03278958094157486,152700.0,0.3510823347506764,794.0,749.0,-0.05667506297229219,12.264987607570573,11.011111111111113,1.0555555555555536,-1.4822619409470068,5.95,6.0,,,-0.07816728554345774,04023
04025,211044.0,4.0,31.0,235099.0,4.0,63.0,24055.0,0.11398097079282045,0.14688880043971872,0.2679722159600849,0.018953393605124998,0.01701410894984666,"Prescott Valley-Prescott, AZ",Metropolitan Statistical Area,,Yavapai County,Arizona,Central,1.6099051882651947,0.1235663011160372,2.7029089551740273,0.18668700116740833,379,32.0,32859.0,0.1776548966092379,30075.11111111111,0.03649350801847631,216900.0,0.7910917030567688,919.0,958.0,0.042437431991294884,7.543087168437029,6.466666666666667,-0.155555555555555,-1.9271484662127314,5.21,6.0,0.06312070005137113,1.0930037669088326,0.15569739011770056,04025
04027,202841.0,0.0,7.0,213787.0,1.0,13.0,10946.0,0.05396344920405638,0.03450978845499677,0.060808187588581156,0.0,0.00467755289142932,"Yuma, AZ",Metropolitan Statistical Area,,Yuma County,Arizona,Central,0.03670758996860253,0.025844483306414544,0.2086362649910764,0.046782290109399306,93,1.0,-5525.0,0.08098954353409814,16691.86111111111,0.03242749063377767,138600.0,0.3084021369596889,835.0,798.0,-0.04431137724550898,20.144324393464736,18.5,2.4222222222222243,-0.9226183071004748,4.24,5.0,0.020937806802984762,0.1719286750224739,-0.027238083030551023,04027
05001,,,,17486.0,0.0,3.0,,,,0.1715658240878417,,0.0,,,,,,,,,0.0,0.37390565904439904,71,0.0,-1432.0,0.09035027290551641,1906.4444444444443,0.042072095536746956,79000.0,0.12020286125198701,536.0,650.0,0.2126865671641791,11.307983722218026,9.966666666666667,-4.488888888888889,-6.202544116852587,-0.87,3.0,,,,05001
05003,,,,19657.0,0.0,1.0,,,,0.05087246273592104,,0.0,,,,,,,,,0.0,0.0598896353420764,6,0.0,-1190.0,0.08559036589304665,1908.4444444444443,0.036066465424050016,61800.0,0.1296940504861298,566.0,650.0,0.14840989399293286,9.144568463520883,8.988888888888889,-1.0999999999999996,-2.1767457499802427,-1.12,3.0,,,,05003
05005,,,,41932.0,2.0,3.0,,,,0.07154440522751121,,0.047696270151674144,"Mountain Home, AR",Micropolitan Statistical Area,,Baxter County,Arkansas,Central,,,0.4944481139354611,0.05998178690066216,17,2.0,2937.0,0.11311035333381703,3857.472222222222,0.04136062987233674,121900.0,0.09027620128641706,577.0,715.0,0.2391681109185442,7.466472553197862,6.9222222222222225,-1.0,-2.195361860359159,2.64,5.0,,,,05005
05007,229171.0,4.0,21.0,279141.0,124.0,346.0,49970.0,0.21804678602440972,0.09163463090879735,1.2395169466327054,0.017454215411199497,0.44421994619206784,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,,Benton County,Arkansas,Central,1.7984321799381684,0.08345881386217789,37.92400108718322,0.4613972709894383,810,225.0,34746.0,0.16588922682189283,61610.27777777778,0.04647762404748398,155700.0,0.4465968586387435,635.0,758.0,0.19370078740157481,5.003223443927162,4.511111111111111,-0.3888888888888884,-1.3851879373862088,2.39,5.0,0.3779384571272604,36.125568907245054,0.15161604216938443,05007
05009,37086.0,0.0,1.0,37432.0,1.0,3.0,346.0,0.00932966618130831,0.026964353125168528,0.08014533019876043,0.0,0.02671511006625347,"Harrison, AR",Micropolitan Statistical Area,,Boone County,Arkansas,Central,0.28679430389802785,0.052854991013347945,0.4065522937412482,0.05618571371064926,13,2.0,389.0,0.09731435042873321,3587.6111111111113,0.04034750332699745,108400.0,0.1370463078848561,545.0,651.0,0.1944954128440367,6.437531178994593,6.066666666666666,-0.9555555555555557,-1.9531056106198426,1.98,4.0,0.003330722697301315,0.11975798984322034,0.010489133365690557,05009
05015,27466.0,0.0,1.0,28380.0,0.0,7.0,914.0,0.03327750673560038,0.03640865069540523,0.2466525722339676,0.0,0.0,,,,,,,0.0,0.04030246220896633,0.0,0.10648657919905392,15,0.0,156.0,0.1190926964246705,1964.5833333333333,0.03898516783849271,118200.0,0.1989652286388192,565.0,660.0,0.168141592920354,5.650434270626193,5.266666666666667,-0.6444444444444448,-1.541568600002913,1.75,4.0,0.0661841169900876,0.0,0.005679749508483216,05015
05017,,,,10118.0,0.0,1.0,,,,0.09883376161296699,,0.0,,,,,,,,,0.0,0.10868747662632339,2,0.0,-338.0,0.09125865162778775,787.0,0.04207459520136924,54700.0,0.0839292730844794,536.0,650.0,0.2126865671641791,10.53228139185756,10.18888888888889,-1.2222222222222232,-2.384740199608098,-0.45,3.0,,,,05017
05019,22928.0,0.0,4.0,22320.0,0.0,8.0,-608.0,-0.026517794836008374,0.17445917655268667,0.35842293906810035,0.0,0.0,"Arkadelphia, AR",Micropolitan Statistical Area,,Clark County,Arkansas,Central,0.23951702454513146,0.2438055226491177,0.15103643612574694,0.22170600297415666,39,1.0,-582.0,0.13014654570830425,1828.4722222222222,0.03882777795805639,78700.0,0.1490570699168244,557.0,651.0,0.1687612208258528,7.3364960489310755,6.844444444444445,-0.677777777777778,-2.1440294768744392,1.15,4.0,-0.022099519674961043,-0.08848058841938453,-0.02538381018841591,05019
05023,25875.0,0.0,1.0,24919.0,0.0,2.0,-956.0,-0.036946859903381646,0.03864734299516908,0.08026004253782254,0.0,0.0,,,,,,,0.0,0.08596871826898832,0.14339715194901392,0.08832388346960056,10,1.0,289.0,0.11853140096618357,2701.5833333333335,0.04183895104646264,116800.0,0.033810603912673425,584.0,700.0,0.19863013698630136,6.893163472931564,6.344444444444445,0.32222222222222197,-1.0374944767765975,2.19,4.0,0.0023551652006122414,0.14339715194901392,0.011169082125603864,05023
05025,8674.0,0.0,1.0,,,,,,0.11528706479133041,,0.0,,"Pine Bluff, AR",Metropolitan Statistical Area,"Little Rock-North Little Rock, AR",Cleveland County,Arkansas,Outlying,0.0,0.11528706479133041,,,4,0.0,-188.0,0.09511182845284759,955.5555666666667,0.03223485768609365,74900.0,,616.0,716.0,0.16233766233766234,7.063013752577927,6.7333333333333325,-1.0222222222222213,-1.9329016135638941,-1.59,3.0,,,-0.021673968180770116,05025
05027,24709.0,0.0,1.0,23457.0,1.0,2.0,-1252.0,-0.05066979643045044,0.040471083410902914,0.08526239502067613,0.0,0.042631197510338066,"Magnolia, AR",Micropolitan Statistical Area,,Columbia County,Arkansas,Central,0.0,0.08394995658305332,0.2046073478783101,0.08019288318033474,14,1.0,-1324.0,0.12679590432635882,2735.3888888888887,0.041898711612681806,79500.0,0.24561111573342223,541.0,650.0,0.20147874306839186,8.067125165245915,7.533333333333333,-0.8555555555555552,-2.0904755656269156,-1.63,3.0,-0.0037570734027185804,0.2046073478783101,-0.053583714436035455,05027
05029,21128.0,0.0,2.0,,,,,,0.0946611132146914,,0.0,,,,,,,,0.0,0.05992801494205807,,,7,0.0,-173.0,0.09404581597879591,2224.25,0.0381607080386649,82900.0,0.1966031483015741,536.0,675.0,0.2593283582089552,7.173303040156299,6.5,0.07777777777777839,-1.469454196203082,-0.42,3.0,,,-0.008188186293070807,05029
05031,98405.0,1.0,10.0,110332.0,2.0,20.0,11927.0,0.1212031908947716,0.1016208525989533,0.1812710727622086,0.01016208525989533,0.01812710727622086,"Jonesboro, AR",Metropolitan Statistical Area,"Jonesboro-Paragould, AR",Craighead County,Arkansas,Central,0.5632079987057349,0.08938030813995075,3.683528297138696,0.1675103944255554,153,27.0,7556.0,0.14330572633504396,14029.111111111111,0.04791688011894054,111900.0,0.18803561028371732,587.0,756.0,0.2879045996592845,6.0270548221767735,5.722222222222222,-1.0888888888888886,-1.9765942119501485,-2.24,2.0,0.07813008628560465,3.120320298432961,0.07678471622376912,05031
05033,61796.0,0.0,2.0,63257.0,0.0,14.0,1461.0,0.023642306945433362,0.03236455434008673,0.22131937967339582,0.0,0.0,"Fort Smith, AR-OK",Metropolitan Statistical Area,,Crawford County,Arkansas,Central,0.0,0.03275894334474777,0.0,0.1254769723028021,62,0.0,-254.0,0.08498931969706777,5884.444444444444,0.040974212707729205,99400.0,0.1744021397105095,564.0,700.0,0.24113475177304963,6.467931275608204,5.8999999999999995,-0.48888888888888804,-1.8359679359187533,1.44,4.0,0.09271802895805434,0.0,-0.004110298401191015,05033
05035,50517.0,0.0,1.0,47955.0,0.0,3.0,-2562.0,-0.05071560068887701,0.019795316428133106,0.06255864873318737,0.0,0.0,"Memphis, TN-MS-AR",Metropolitan Statistical Area,"Memphis-Forrest City, TN-MS-AR",Crittenden County,Arkansas,Central,0.0,0.044027612760343886,0.0,0.05348454426195151,20,0.0,-4960.0,0.08304135241601837,4642.055555555556,0.04489656254307941,99200.0,0.09627250443749451,758.0,875.0,0.15435356200527706,8.650222887887821,8.066666666666666,-1.5666666666666664,-2.8929463824656363,-1.05,3.0,0.009456931501607625,0.0,-0.0981847694835402,05035
05037,,,,16419.0,0.0,1.0,,,,0.060905049028564466,,0.0,,,,,,,,,0.0,0.09640721771937404,7,0.0,-516.0,0.08181256667976866,1675.1666666666667,0.03897663432991491,73600.0,0.08266075388026603,540.0,710.0,0.3148148148148148,7.581151347005007,7.633333333333334,-1.9555555555555566,-2.350545733467838,-0.95,3.0,,,,05037
05043,,,,18219.0,0.0,1.0,,,,0.05488775454196169,,0.0,,,,,,,,,0.0,0.07166833326652723,5,0.0,-281.0,0.12484654390178809,1888.0277777777778,0.04034516242116631,73500.0,0.23209559101565463,592.0,650.0,0.09797297297297297,9.34553343233871,8.844444444444443,-1.5222222222222221,-2.789128540780821,-1.24,3.0,,,,05043
